,Unnamed: 0,代码,名称,类型,当天日期,当天净值,近一个月涨幅,近三个月涨幅,近六个月涨幅,今年以来涨幅
6196,6196,010025,广发聚丰混合C,混合型-偏股,2021-09-22,1.2536,-1.13,-13.95,6.87,2.35
6197,6197,010026,广发聚瑞混合C,混合型-偏股,2021-09-22,4.942,-5.56,0.8,21.64,10.99
6198,6198,010027,景顺长城核心中景一年持有混合,混合型-偏股,2021-09-22,0.8947,-0.38,-6.33,-4.37,-11.63
6199,6199,010028,华泰柏瑞创新升级混合C,混合型-偏股,2021-09-22,3.405,0.0,18.59,26.57,13.82
6203,6203,010032,华泰柏瑞新兴产业混合C,混合型-偏股,2021-09-22,2.3477,4.8,10.62,29.78,16.48
6204,6204,010033,安信成长精选混合A,混合型-偏股,2021-09-22,1.122,5.26,8.72,17.34,9.1
6205,6205,010034,安信成长精选混合C,混合型-偏股,2021-09-22,1.1165,5.22,8.59,17.05,8.7
6208,6208,010037,华泰柏瑞价值增长混合C,混合型-偏股,2021-09-22,4.9441,6.1,4.03,19.69,11.53
6210,6210,010041,嘉实港股优势混合A,混合型-偏股,2021-09-22,0.8865,-1.72,-8.62,-9.42,-11.35
6211,6211,010042,嘉实港股优势混合C,混合型-偏股,2021-09-22,0.8818,-1.78,-8.79,-9.78,-11.82
6218,6218,010049,长城成长先锋混合A,混合型-偏股,2021-09-22,1.0373,-8.52,-0.71,10.18,2.46
6219,6219,010050,长城成长先锋混合C,混合型-偏股,2021-09-22,1.0319,-8.57,-0.84,9.89,2.09
6222,6222,010054,万家健康产业混合A,混合型-偏股,2021-09-22,1.248,4.96,1.63,25.76,23.5
6223,6223,010055,万家健康产业混合C,混合型-偏股,2021-09-22,1.242,4.92,1.5,25.44,23.07
6229,6229,010062,南方行业精选一年混合A,混合型-偏股,2021-09-22,0.9374,1.23,-10.77,-7.02,-10.6
6230,6230,010063,南方行业精选一年混合C,混合型-偏股,2021-09-22,0.9324,1.18,-10.89,-7.3,-10.98
6243,6243,010088,工银优质成长混合A,混合型-偏股,2021-09-22,1.0041,-0.23,-8.6,2.43,-1.49
6244,6244,010089,工银优质成长混合C,混合型-偏股,2021-09-22,0.9974,-0.31,-8.79,2.0,-2.07
6245,6245,010090,中信建投医药健康A,混合型-偏股,2021-09-22,1.2021,13.08,-13.72,27.99,17.8
6246,6246,010091,中信建投医药健康C,混合型-偏股,2021-09-22,1.1926,12.99,-13.89,27.48,17.12
6249,6249,010094,交银产业机遇混合,混合型-偏股,2021-09-22,1.1036,-5.83,2.31,16.49,6.19
6252,6252,010104,景顺长城消费精选混合A,混合型-偏股,2021-09-22,0.9061,0.51,-14.57,-10.38,-12.76
6253,6253,010105,景顺长城消费精选混合C,混合型-偏股,2021-09-22,0.9025,0.47,-14.66,-10.56,-13.01
6254,6254,010106,华夏核心科技6个月定开混合A,混合型-偏股,2021-09-22,1.1602,-6.68,-2.82,9.75,2.75
6255,6255,010107,华夏核心科技6个月定开混合C,混合型-偏股,2021-09-22,1.152,-6.74,-3.0,9.36,2.22
6256,6256,010108,景顺长城核心招景混合,混合型-偏股,2021-09-22,0.871,-0.67,-7.5,-5.77,-12.9
6257,6257,010109,富国价值增长混合,混合型-偏股,2021-09-22,1.1282,1.88,0.2,14.5,3.82
6258,6258,010110,广发医药健康混合A,混合型-偏股,2021-09-22,1.0349,9.2,-14.19,16.24,2.74
6259,6259,010111,广发医药健康混合C,混合型-偏股,2021-09-22,1.031,9.15,-14.28,15.99,2.42
6262,6262,010114,华宝新兴成长混合,混合型-偏股,2021-09-22,1.1731,-4.63,1.31,17.85,6.53
6263,6263,010115,易方达远见成长混合A,混合型-偏股,2021-09-22,1.0256,-1.04,-0.56,2.26,2.56
6264,6264,010116,民生加银新兴产业混合A,混合型-偏股,2021-09-22,1.0863,2.11,2.85,6.58,0.72
6265,6265,010117,民生加银新兴产业混合C,混合型-偏股,2021-09-22,1.0819,2.07,2.74,6.37,0.43
6268,6268,010122,华泰柏瑞优势领航混合A,混合型-偏股,2021-09-22,1.2174,-3.31,-8.62,10.25,6.98
6269,6269,010123,华泰柏瑞优势领航混合C,混合型-偏股,2021-09-22,1.2078,-3.38,-8.8,9.81,6.37
6270,6270,010124,兴银景气优选混合A,混合型-偏股,2021-09-22,1.244,3.89,18.88,25.43,14.76
6271,6271,010125,兴银景气优选混合C,混合型-偏股,2021-09-22,1.2375,3.85,18.74,25.09,14.22
6272,6272,010126,平安价值成长混合A,混合型-偏股,2021-09-22,1.1335,-3.76,-8.76,2.26,0.66
6273,6273,010127,平安价值成长混合C,混合型-偏股,2021-09-22,1.1245,-3.83,-8.94,1.84,0.07
6276,6276,010132,南方创新成长混合A,混合型-偏股,2021-09-22,1.0262,1.26,-7.49,1.14,-6.04
6277,6277,010133,南方创新成长混合C,混合型-偏股,2021-09-22,1.0199,1.2,-7.63,0.82,-6.47
6278,6278,010134,广发新经济混合C,混合型-偏股,2021-09-22,5.038,-0.9,-13.71,7.45,1.69
6279,6279,010135,泰达高研发6个月持有混合A,混合型-偏股,2021-09-22,1.5177,10.93,36.01,99.54,59.22
6280,6280,010136,泰达高研发6个月持有混合C,混合型-偏股,2021-09-22,1.5133,10.91,35.9,99.25,58.88
6281,6281,010137,华泰柏瑞量化创享混合A,混合型-偏股,2021-09-22,1.0614,0.62,4.45,7.05,6.13
6282,6282,010138,华泰柏瑞量化创享混合C,混合型-偏股,2021-09-22,1.0567,0.56,4.28,6.72,5.67
6285,6285,010143,交银施罗德启欣混合,混合型-偏股,2021-09-22,0.9327,-1.77,-5.5,-2.49,-9.28
6286,6286,010148,浙商智选经济动能混合A,混合型-偏股,2021-09-22,1.1061,-2.36,1.9,18.91,10.61
6287,6287,010149,浙商智选经济动能混合C,混合型-偏股,2021-09-22,1.1033,-2.39,1.8,18.66,10.33
6291,6291,010155,长盛核心成长混合A,混合型-偏股,2021-09-22,1.2462,2.58,2.99,21.51,11.08
6292,6292,010156,长盛核心成长混合C,混合型-偏股,2021-09-22,1.2411,2.54,2.88,21.26,10.74
6299,6299,010166,招商兴和优选1年持有期混合,混合型-偏股,2021-09-22,0.8347,3.04,-4.18,-6.02,-16.53
6309,6309,010176,中加新兴消费混合A,混合型-偏股,2021-09-22,1.0747,5.0,-12.28,9.6,0.4
6310,6310,010177,中加新兴消费混合C,混合型-偏股,2021-09-22,1.0714,4.97,-12.37,9.38,0.12
6311,6311,010178,大成企业能力驱动混合A,混合型-偏股,2021-09-22,0.8797,-2.52,-9.94,-9.78,-12.03
6312,6312,010179,大成企业能力驱动混合C,混合型-偏股,2021-09-22,0.8774,-2.54,-10.02,-9.96,-12.26
6313,6313,010181,兴业优势产业混合A,混合型-偏股,2021-09-22,1.0687,-0.68,-5.22,6.05,-2.2
6314,6314,010182,兴业优势产业混合C,混合型-偏股,2021-09-22,1.061,-0.75,-5.4,5.62,-2.77
6320,6320,010198,易方达竞争优势企业混合A,混合型-偏股,2021-09-22,0.893,-0.15,-8.96,-7.43,-10.7
6325,6325,010213,中欧互联网先锋混合A,混合型-偏股,2021-09-22,1.0932,-3.5,-6.17,-1.26,-2.25
6326,6326,010214,中欧互联网先锋混合C,混合型-偏股,2021-09-22,1.0881,-3.55,-6.28,-1.51,-2.6
6330,6330,010220,海富通消费核心混合A,混合型-偏股,2021-09-22,0.8806,-3.04,-8.81,-8.61,-14.44
6331,6331,010221,海富通消费核心混合C,混合型-偏股,2021-09-22,0.8744,-3.1,-8.99,-8.98,-14.94
6332,6332,010225,东方红启航三年持有混合B,混合型-偏股,2021-09-22,5.3098,2.84,-3.39,2.1,2.45
6333,6333,010234,华泰柏瑞量化增强混合C,混合型-偏股,2021-09-22,1.691,3.43,2.18,4.06,3.74
6336,6336,010237,安信创新先锋混合发起A,混合型-偏股,2021-09-22,1.112,-4.67,8.93,21.11,12.2
6337,6337,010238,安信创新先锋混合发起C,混合型-偏股,2021-09-22,1.107,-4.72,8.81,20.8,11.78
6345,6345,010246,华泰柏瑞量化先行混合C,混合型-偏股,2021-09-22,2.261,6.05,12.66,18.87,23.15
6352,6352,010264,鹏华成长智选混合A,混合型-偏股,2021-09-22,1.0471,3.08,4.04,6.89,3.88
6353,6353,010265,鹏华成长智选混合C,混合型-偏股,2021-09-22,1.0393,3.0,3.83,6.45,3.27
6355,6355,010267,兴全安泰养老五年持有混合(FOF),混合型-偏股,2021-09-17,1.0534,0.42,1.11,2.69,4.15
6359,6359,010271,国富价值成长一年持有期混合A,混合型-偏股,2021-09-22,1.1642,1.1,-6.09,0.39,9.77
6360,6360,010272,国富价值成长一年持有期混合C,混合型-偏股,2021-09-22,1.1601,1.07,-6.19,0.18,9.45
6361,6361,010273,嘉实价值长青混合A,混合型-偏股,2021-09-22,0.962,-2.04,-2.48,-6.99,-4.88
6362,6362,010274,嘉实价值长青混合C,混合型-偏股,2021-09-22,0.9591,-2.07,-2.59,-7.18,-5.16
6363,6363,010275,嘉实优质精选混合A,混合型-偏股,2021-09-22,1.074,-0.05,-10.27,10.29,-2.35
6364,6364,010276,嘉实优质精选混合C,混合型-偏股,2021-09-22,1.0706,-0.09,-10.36,10.06,-2.63
6368,6368,010282,中信建投智享生活混合A,混合型-偏股,2021-09-22,1.3414,5.24,36.98,47.52,33.74
6369,6369,010283,中信建投智享生活混合C,混合型-偏股,2021-09-22,1.3367,5.2,36.84,47.23,33.36
6370,6370,010284,长城价值成长六个月持有期混合A,混合型-偏股,2021-09-22,1.0718,-1.2,1.42,7.17,7.18
6371,6371,010285,长城价值成长六个月持有期混合C,混合型-偏股,2021-09-22,1.0673,-1.28,1.2,6.73,6.73
6372,6372,010289,景顺长城产业趋势混合,混合型-偏股,2021-09-22,0.8929,1.08,-9.73,-6.51,-10.7
6373,6373,010291,华泰柏瑞研究精选C,混合型-偏股,2021-09-22,1.9124,0.26,19.32,28.44,15.69
6375,6375,010293,华商量化优质精选混合,混合型-偏股,2021-09-22,1.0663,0.02,5.05,18.41,3.83
6376,6376,010296,万家互联互通中国优势A,混合型-偏股,2021-09-22,1.1562,1.15,2.36,11.07,3.72
6377,6377,010297,万家互联互通中国优势C,混合型-偏股,2021-09-22,1.1511,1.1,2.23,10.78,3.35
6378,6378,010298,汇添富品牌驱动六个月持有混合,混合型-偏股,2021-09-22,0.9234,0.34,-17.61,-9.71,-15.4
6379,6379,010299,南方产业升级混合A,混合型-偏股,2021-09-22,1.0198,2.83,-7.17,5.6,-3.82
6380,6380,010300,南方产业升级混合C,混合型-偏股,2021-09-22,1.0149,2.76,-7.32,5.27,-4.25
6381,6381,010303,华泰柏瑞量化创盈混合A,混合型-偏股,2021-09-22,1.1499,0.77,8.11,16.52,14.96
6382,6382,010304,华泰柏瑞量化创盈混合C,混合型-偏股,2021-09-22,1.1419,0.7,7.89,16.03,14.28
6383,6383,010305,华夏创新驱动混合A,混合型-偏股,2021-09-22,0.8931,-6.1,-4.83,1.04,-11.95
6384,6384,010306,华夏创新驱动混合C,混合型-偏股,2021-09-22,0.8875,-6.15,-4.99,0.69,-12.4
6387,6387,010311,中银量化价值混合C,混合型-偏股,2021-09-22,1.5443,2.21,1.65,6.32,3.6
6388,6388,010312,中银金融地产混合C,混合型-偏股,2021-09-22,1.4991,1.0,-4.13,-5.34,-3.59
6389,6389,010313,上银鑫恒混合,混合型-偏股,2021-09-22,1.1491,2.65,13.64,16.89,10.66
6390,6390,010314,大摩内需增长混合,混合型-偏股,2021-09-22,0.8693,1.76,-11.77,-4.44,-13.35
6394,6394,010326,博时消费创新混合A,混合型-偏股,2021-09-22,0.8501,-2.87,-16.19,-13.23,-19.99
6395,6395,010327,博时消费创新混合C,混合型-偏股,2021-09-22,0.8439,-2.93,-16.35,-13.58,-20.45
6398,6398,010330,东吴兴享成长混合A,混合型-偏股,2021-09-22,1.0762,-0.29,-2.13,12.84,5.13
6401,6401,010333,华夏核心资产混合A,混合型-偏股,2021-09-22,0.9125,-1.59,-5.53,1.2,-8.75
6402,6402,010334,华夏核心资产混合C,混合型-偏股,2021-09-22,0.9083,-1.66,-5.7,0.83,-9.17
6403,6403,010335,华宝竞争优势混合,混合型-偏股,2021-09-22,1.0541,1.11,1.13,2.96,5.09
6404,6404,010336,中欧悦享生活混合A,混合型-偏股,2021-09-22,0.8434,-6.6,-14.62,-10.73,-15.66
6405,6405,010337,中欧悦享生活混合C,混合型-偏股,2021-09-22,0.8386,-6.67,-14.79,-11.1,-16.14
6406,6406,010338,国投瑞银远见成长混合A,混合型-偏股,2021-09-22,0.8979,-1.83,-7.64,-9.88,-10.35
6407,6407,010339,国投瑞银远见成长混合C,混合型-偏股,2021-09-22,0.8951,-1.87,-7.74,-10.07,-10.62
6408,6408,010340,易方达高质量严选三年持有,混合型-偏股,2021-09-17,0.9046,-3.1,-12.16,-6.32,-12.55
6413,6413,010345,华泰柏瑞成长智选混合A,混合型-偏股,2021-09-22,1.3064,5.94,8.62,46.72,21.14
6414,6414,010346,华泰柏瑞成长智选混合C,混合型-偏股,2021-09-22,1.301,5.89,8.49,46.36,20.7
6422,6422,010357,南方阿尔法混合A,混合型-偏股,2021-09-22,0.9279,4.08,-6.07,8.34,-7.21
6423,6423,010358,南方阿尔法混合C,混合型-偏股,2021-09-22,0.9241,4.03,-6.21,8.01,-7.59
6426,6426,010363,信达澳银匠心臻选两年持有期混合,混合型-偏股,2021-09-22,1.6478,12.45,31.37,53.7,49.3
6434,6434,010371,大成成长进取混合A,混合型-偏股,2021-09-22,1.1635,1.04,-1.94,14.95,7.14
6435,6435,010372,大成成长进取混合C,混合型-偏股,2021-09-22,1.1598,1.02,-2.04,14.73,6.83
6438,6438,010377,广发价值核心混合A,混合型-偏股,2021-09-22,0.8598,3.7,-14.6,-10.73,-14.02
6439,6439,010378,广发价值核心混合C,混合型-偏股,2021-09-22,0.8575,3.66,-14.69,-10.91,-14.25
6440,6440,010379,广发均衡优选混合A,混合型-偏股,2021-09-22,1.1037,7.84,11.64,15.2,10.37
6441,6441,010380,广发均衡优选混合C,混合型-偏股,2021-09-22,1.1006,7.8,11.52,14.97,10.06
6444,6444,010383,宝盈基础产业混合A,混合型-偏股,2021-09-22,1.0746,-5.7,2.93,13.94,7.46
6445,6445,010384,宝盈基础产业混合C,混合型-偏股,2021-09-22,1.0712,-5.75,2.8,13.66,7.12
6448,6448,010389,易方达科益混合A,混合型-偏股,2021-09-22,1.0357,1.93,-1.62,1.52,1.35
6449,6449,010390,易方达科益混合C,混合型-偏股,2021-09-22,1.0284,1.86,-1.81,1.11,0.76
6452,6452,010393,工银健康生活混合A,混合型-偏股,2021-09-22,1.1981,12.6,-5.95,22.29,16.22
6453,6453,010394,工银健康生活混合C,混合型-偏股,2021-09-22,1.1898,12.52,-6.14,21.79,15.55
6458,6458,010403,华商景气优选混合,混合型-偏股,2021-09-22,1.309,3.59,16.44,31.0,22.76
6460,6460,010410,长城品质成长混合A,混合型-偏股,2021-09-22,1.0045,-1.3,-0.27,3.36,0.44
6461,6461,010411,长城品质成长混合C,混合型-偏股,2021-09-22,1.0001,-1.35,-0.42,3.05,0.0
6462,6462,010412,汇安均衡优选混合,混合型-偏股,2021-09-22,1.3279,4.53,28.19,68.73,32.79
6463,6463,010413,财通资管宸瑞一年持有混合A,混合型-偏股,2021-09-23,1.0972,-2.43,2.37,14.41,9.72
6464,6464,010414,财通资管宸瑞一年持有混合C,混合型-偏股,2021-09-23,1.0927,-2.48,2.21,14.05,9.27
6469,6469,010423,国投瑞银价值成长一年持有混合A,混合型-偏股,2021-09-22,0.9387,-1.84,-7.15,-8.78,-5.65
6470,6470,010424,国投瑞银价值成长一年持有混合C,混合型-偏股,2021-09-22,0.9357,-1.88,-7.24,-8.97,-5.92
6471,6471,010425,国投瑞银开放视角精选混合A,混合型-偏股,2021-09-22,1.0023,8.8,7.93,13.77,0.23
6472,6472,010426,国投瑞银开放视角精选混合C,混合型-偏股,2021-09-22,0.9998,8.77,7.83,13.55,-0.02
6473,6473,010427,兴银策略智选混合A,混合型-偏股,2021-09-22,1.4195,5.74,31.9,42.43,34.02
6474,6474,010428,兴银策略智选混合C,混合型-偏股,2021-09-22,1.4119,5.7,31.73,42.04,33.39
6475,6475,010429,中欧睿见混合,混合型-偏股,2021-09-22,1.0521,2.75,3.3,5.24,5.82
6483,6483,010437,嘉实竞争力优选混合A,混合型-偏股,2021-09-22,0.9258,2.11,-6.88,-5.68,-7.42
6484,6484,010438,嘉实竞争力优选混合C,混合型-偏股,2021-09-22,0.9236,2.07,-6.98,-5.89,-7.64
6490,6490,010452,广发瑞福精选混合A,混合型-偏股,2021-09-22,0.9354,2.92,-6.26,-6.02,-8.82
6491,6491,010453,广发瑞福精选混合C,混合型-偏股,2021-09-22,0.9319,2.88,-6.36,-6.21,-9.11
6492,6492,010454,交银内需增长一年持有混合,混合型-偏股,2021-09-22,0.8907,0.32,-17.1,-7.35,-11.96
6493,6493,010457,广发睿鑫混合A,混合型-偏股,2021-09-22,0.925,-1.97,-6.75,-7.5,-7.5
6494,6494,010458,广发睿鑫混合C,混合型-偏股,2021-09-22,0.923,-2.02,-6.86,-7.7,-7.7
6495,6495,010460,兴业研究精选混合,混合型-偏股,2021-09-22,1.4337,-2.29,5.08,32.49,30.17
6503,6503,010483,交银启道混合,混合型-偏股,2021-09-22,0.9569,0.72,-1.66,-1.59,-4.31
6506,6506,010488,鹏华优选成长混合A,混合型-偏股,2021-09-22,0.9417,1.64,-4.67,-1.01,-5.94
6507,6507,010489,鹏华优选成长混合C,混合型-偏股,2021-09-22,0.9359,1.56,-4.87,-1.41,-6.49
6508,6508,010490,鹏华高质量增长混合A,混合型-偏股,2021-09-22,0.8996,-3.76,-7.65,-11.24,-10.45
6509,6509,010491,鹏华高质量增长混合C,混合型-偏股,2021-09-22,0.8935,-3.83,-7.83,-11.6,-10.97
6513,6513,010500,中银创新医疗混合C,混合型-偏股,2021-09-22,2.0008,4.07,-9.38,9.53,6.22
6520,6520,010518,华夏先锋科技一年定开混合A,混合型-偏股,2021-09-17,1.0286,-6.87,-2.8,2.86,2.86
6521,6521,010519,华夏先锋科技一年定开混合C,混合型-偏股,2021-09-17,1.0249,-6.94,-2.98,2.49,2.49
6529,6529,010536,泰康优势企业混合A,混合型-偏股,2021-09-22,0.8303,0.3,-13.38,-11.97,-17.82
6530,6530,010537,泰康优势企业混合C,混合型-偏股,2021-09-22,0.8272,0.25,-13.49,-12.2,-18.11
6539,6539,010549,富国均衡策略混合,混合型-偏股,2021-09-23,0.9971,-2.91,-4.75,1.48,-1.66
6540,6540,010550,华商双擎领航混合,混合型-偏股,2021-09-22,0.9528,2.37,-4.64,8.16,-6.3
6541,6541,010552,浙商智选领航三年持有混合A,混合型-偏股,2021-09-22,1.0149,-0.82,-1.49,13.13,1.49
6542,6542,010553,浙商智选领航三年持有混合C,混合型-偏股,2021-09-22,1.0135,-0.84,-1.54,13.01,1.35
6543,6543,010554,华安新兴消费混合A,混合型-偏股,2021-09-22,0.8293,0.08,-16.8,-15.84,-18.96
6544,6544,010555,华安新兴消费混合C,混合型-偏股,2021-09-22,0.8261,0.04,-16.9,-16.05,-19.25
6546,6546,010557,汇添富数字生活六个月持有混合,混合型-偏股,2021-09-23,0.9686,-3.79,-10.41,1.56,-5.42
6549,6549,010562,永赢成长领航混合A,混合型-偏股,2021-09-22,1.2302,-2.7,1.18,29.01,12.14
6550,6550,010563,永赢成长领航混合C,混合型-偏股,2021-09-22,1.2283,-2.71,1.14,28.87,11.99
6561,6561,010587,鹏扬先进制造混合A,混合型-偏股,2021-09-22,1.4617,10.32,37.27,54.51,46.17
6562,6562,010588,鹏扬先进制造混合C,混合型-偏股,2021-09-22,1.4543,10.24,37.0,53.89,45.43
6567,6567,010594,广发睿选三年持有期混合,混合型-偏股,2021-09-22,0.9062,5.29,-14.52,-2.11,-11.21
6568,6568,010595,广发成长精选混合A,混合型-偏股,2021-09-22,0.9166,-0.94,-14.97,-1.06,-8.34
6569,6569,010596,广发成长精选混合C,混合型-偏股,2021-09-22,0.9142,-0.97,-15.05,-1.25,-8.58
6572,6572,010599,汇添富高质量成长30一年混合A,混合型-偏股,2021-09-23,0.884,-7.86,-11.02,-4.88,-11.6
6575,6575,010602,长城均衡优选混合,混合型-偏股,2021-09-22,1.1029,-0.24,3.6,15.69,8.72
6578,6578,010608,华泰柏瑞质量领先混合A,混合型-偏股,2021-09-22,0.9324,3.58,-1.56,9.59,-6.76
6579,6579,010609,华泰柏瑞质量领先混合C,混合型-偏股,2021-09-22,0.9274,3.49,-1.77,9.14,-7.26
6580,6580,010610,上投摩根远见两年持有混合,混合型-偏股,2021-09-22,1.1866,5.65,17.24,29.36,18.66
6581,6581,010611,万家战略发展产业混合A,混合型-偏股,2021-09-22,1.2796,-0.23,17.28,34.2,27.96
6582,6582,010612,万家战略发展产业混合C,混合型-偏股,2021-09-22,1.2752,-0.27,17.14,33.85,27.52
6583,6583,010613,中融产业趋势一年定开混合A,混合型-偏股,2021-09-17,1.1719,-2.85,17.6,25.59,16.54
6584,6584,010614,中融产业趋势一年定开混合C,混合型-偏股,2021-09-17,1.165,-2.93,17.34,25.07,15.87
6585,6585,010617,兴业消费精选混合A,混合型-偏股,2021-09-22,0.8196,-7.12,-18.8,-12.01,-19.93
6586,6586,010618,兴业消费精选混合C,混合型-偏股,2021-09-22,0.8165,-7.15,-18.9,-12.23,-20.22
6597,6597,010654,天弘医药创新A,混合型-偏股,2021-09-23,1.1373,7.65,-14.55,16.82,11.33
6598,6598,010655,天弘医药创新C,混合型-偏股,2021-09-23,1.1338,7.61,-14.64,16.62,11.04
6599,6599,010659,民生加银质量领先混合A,混合型-偏股,2021-09-22,0.949,2.09,-0.09,-4.57,-6.0
6600,6600,010660,民生加银质量领先混合C,混合型-偏股,2021-09-22,0.9461,2.05,-0.2,-4.76,-6.27
6601,6601,010662,富国均衡优选混合,混合型-偏股,2021-09-23,1.0374,-2.52,3.36,9.93,3.74
6602,6602,010663,长江均衡成长混合发起式A,混合型-偏股,2021-09-22,0.9972,-4.45,-2.34,-1.14,-0.38
6603,6603,010664,长江均衡成长混合发起式C,混合型-偏股,2021-09-22,0.9943,-4.48,-2.44,-1.34,-0.67
6604,6604,010665,博时高端装备混合A,混合型-偏股,2021-09-23,1.0097,-4.12,-2.52,7.33,-4.77
6605,6605,010666,博时高端装备混合C,混合型-偏股,2021-09-23,1.0049,-4.18,-2.66,7.02,-5.19
6606,6606,010667,安信价值回报三年持有混合C,混合型-偏股,2021-09-22,1.2474,0.32,-8.68,-4.55,-4.5
6610,6610,010678,中欧均衡成长混合A,混合型-偏股,2021-09-22,0.9502,-2.18,-4.2,-2.85,-6.12
6611,6611,010679,中欧均衡成长混合C,混合型-偏股,2021-09-22,0.9443,-2.25,-4.39,-3.25,-6.65
6624,6624,010694,万家内需增长一年持有混合,混合型-偏股,2021-09-22,1.2232,-1.98,10.77,22.93,22.32
6625,6625,010695,华夏磐益一年定开混合,混合型-偏股,2021-09-17,1.2692,4.56,17.07,26.65,26.92
6626,6626,010696,工银金融地产混合C,混合型-偏股,2021-09-22,2.556,2.28,-1.81,-3.29,-2.33
6627,6627,010697,中融行业先锋6个月持有混合A,混合型-偏股,2021-09-22,1.2104,-3.37,13.31,24.37,21.04
6628,6628,010698,中融行业先锋6个月持有混合C,混合型-偏股,2021-09-22,1.2044,-3.45,13.08,23.86,20.44
6629,6629,010699,东方红创新趋势混合,混合型-偏股,2021-09-22,0.956,4.31,-5.59,-4.38,-4.4
6641,6641,010717,前海开源优质企业6个月持有混合A,混合型-偏股,2021-09-22,0.8175,-0.15,-11.2,-12.72,-18.25
6642,6642,010718,前海开源优质企业6个月持有混合C,混合型-偏股,2021-09-22,0.8129,-0.22,-11.37,-13.07,-18.71
6643,6643,010723,中欧价值成长混合A,混合型-偏股,2021-09-22,0.9331,-2.48,-5.11,-5.17,-7.75
6644,6644,010724,中欧价值成长混合C,混合型-偏股,2021-09-22,0.9274,-2.54,-5.31,-5.56,-8.28
6647,6647,010728,中泰兴诚价值一年持有混合A,混合型-偏股,2021-09-22,1.1763,8.66,7.56,12.41,17.63
6648,6648,010729,中泰兴诚价值一年持有混合C,混合型-偏股,2021-09-22,1.1726,8.6,7.42,12.12,17.26
6649,6649,010730,银华心佳两年持有期混合,混合型-偏股,2021-09-22,0.9906,4.97,-3.42,12.89,-0.94
6650,6650,010731,广发创新医疗两年持有混合A,混合型-偏股,2021-09-22,1.1018,9.41,-13.36,10.18,10.18
6651,6651,010732,广发创新医疗两年持有混合C,混合型-偏股,2021-09-22,1.0996,9.38,-13.45,9.96,9.96
6654,6654,010738,大成优选升级一年持有混合A,混合型-偏股,2021-09-22,0.9106,1.71,-8.46,-5.74,-9.49
6655,6655,010739,大成优选升级一年持有混合C,混合型-偏股,2021-09-22,0.9079,1.67,-8.55,-5.92,-9.75
6656,6656,010741,汇安核心价值混合C,混合型-偏股,2021-09-22,1.1189,1.31,9.65,11.9,11.89
6659,6659,010746,富安达长三角区域主题混合,混合型-偏股,2021-09-22,1.1894,1.17,7.1,20.1,18.35
6662,6662,010761,华商甄选回报混合,混合型-偏股,2021-09-22,1.1931,12.09,19.62,19.47,19.31
6671,6671,010779,西部利得量化优选一年持有A,混合型-偏股,2021-09-22,1.2023,0.46,12.54,38.27,26.18
6674,6674,010783,德邦沪港深龙头混合A,混合型-偏股,2021-09-22,1.0949,2.08,-4.81,-1.57,8.16
6675,6675,010784,德邦沪港深龙头混合C,混合型-偏股,2021-09-22,1.0928,2.05,-4.87,-1.7,7.96
6678,6678,010787,华安优势企业混合A,混合型-偏股,2021-09-22,0.9524,-1.4,-1.7,0.39,-4.76
6679,6679,010788,华安优势企业混合C,混合型-偏股,2021-09-22,0.9482,-1.45,-1.85,0.07,-5.18
6681,6681,010792,华安成长先锋混合A,混合型-偏股,2021-09-22,1.3928,-0.85,28.93,42.05,39.28
6682,6682,010793,华安成长先锋混合C,混合型-偏股,2021-09-22,1.3879,-0.91,28.72,41.61,38.79
6683,6683,010795,民生价值发现一年持有混合A,混合型-偏股,2021-09-22,0.9882,1.41,0.52,-1.02,-1.18
6684,6684,010796,民生价值发现一年持有混合C,混合型-偏股,2021-09-22,0.986,1.37,0.42,-1.22,-1.4
6699,6699,010824,天弘创新成长混合发起式A,混合型-偏股,2021-09-22,0.9787,-4.56,-1.65,-0.03,-2.13
6700,6700,010825,天弘创新成长混合发起式C,混合型-偏股,2021-09-22,0.9762,-4.6,-1.74,-0.25,-2.38
6701,6701,010826,大成产业趋势混合A,混合型-偏股,2021-09-22,1.4113,18.28,42.61,45.68,41.13
6702,6702,010827,大成产业趋势混合C,混合型-偏股,2021-09-22,1.4046,18.2,42.35,45.1,40.46
6709,6709,010841,华宝红利精选混合C,混合型-偏股,2021-09-22,1.3778,10.43,10.97,11.79,16.96
6710,6710,010842,华宝科技先锋混合C,混合型-偏股,2021-09-22,2.019,-1.17,-4.08,12.32,1.96
6714,6714,010846,南方卓越优选3个月持有期混合A,混合型-偏股,2021-09-22,0.9769,6.09,-1.8,-0.74,-2.31
6715,6715,010847,南方卓越优选3个月持有期混合C,混合型-偏股,2021-09-22,0.9733,6.04,-1.95,-1.04,-2.67
6716,6716,010849,易方达竞争优势企业混合C,混合型-偏股,2021-09-22,0.8906,-0.18,-9.06,-7.62,-10.94
6730,6730,010874,泰康品质生活混合A,混合型-偏股,2021-09-22,1.2998,0.98,1.67,23.53,29.77
6731,6731,010875,泰康品质生活混合C,混合型-偏股,2021-09-22,1.2951,0.94,1.54,23.23,29.3
6740,6740,010885,长盛优势企业精选混合A,混合型-偏股,2021-09-22,0.993,1.7,-1.58,2.67,-0.7
6741,6741,010886,长盛优势企业精选混合C,混合型-偏股,2021-09-22,0.9904,1.65,-1.68,2.45,-0.96
