,Unnamed: 0,代码,名称,类型,当天日期,当天净值,近一个月涨幅,近三个月涨幅,近六个月涨幅,今年以来涨幅
36,36,000054,鹏华双债增利债券,债券型-混合债,2021-09-22,1.4362,1.11,7.68,9.33,8.08
37,37,000055,广发纳斯达克100美元现汇A,QDII,2021-09-17,0.677,2.27,8.49,16.74,19.63
38,38,000056,建信消费升级混合,混合型-偏股,2021-09-22,2.817,-1.09,-12.02,-4.67,-13.96
39,39,000057,中银消费主题混合,混合型-偏股,2021-09-22,2.328,-1.31,-7.73,4.63,-2.68
40,40,000058,国联安安泰灵活配置混合,混合型-灵活,2021-09-22,1.4834,1.33,2.54,4.0,4.8
41,41,000059,国联安中证医药100A,指数型-股票,2021-09-22,1.3458,1.4,-8.99,1.91,-0.7
42,42,000061,华夏盛世混合,混合型-偏股,2021-09-22,1.671,7.74,27.27,55.3,51.77
43,43,000063,长盛电子信息主题灵活配置混合,混合型-灵活,2021-09-22,2.39,-5.91,0.46,22.44,9.53
44,44,000064,大摩18个月定开债,债券型-长债,2021-09-17,1.071,0.37,2.48,3.86,4.66
45,45,000065,国富焦点驱动混合,混合型-灵活,2021-09-22,2.086,2.36,3.63,8.99,12.45
46,46,000066,诺安鸿鑫混合,混合型-偏股,2021-09-22,2.0572,3.04,3.96,17.7,26.0
47,47,000067,民生加银转债优选A,债券型-可转债,2021-09-22,1.147,8.21,24.81,34.47,31.99
48,48,000068,民生加银转债优选C,债券型-可转债,2021-09-22,1.12,8.21,24.72,34.29,31.61
49,49,000069,国投瑞银中高等级债券A,债券型-长债,2021-09-22,1.115,0.54,3.38,5.19,5.95
50,50,000070,国投瑞银中高等级债券C,债券型-长债,2021-09-22,1.113,0.54,3.29,5.1,5.77
51,51,000071,华夏恒生ETF联接A,QDII,2021-09-22,1.3045,-2.53,-13.25,-15.14,-10.6
52,52,000072,华安稳健回报混合,混合型-灵活,2021-09-22,1.2919,1.03,1.21,4.44,5.41
53,53,000073,上投摩根成长动力混合,混合型-灵活,2021-09-22,2.956,-0.48,-8.03,17.32,8.67
54,54,000074,工银信用纯债一年定开债A,债券型-长债,2021-09-17,1.603,0.06,1.58,2.82,3.35
55,55,000075,华夏恒生ETF联接现汇,QDII,2021-09-22,0.2016,-2.09,-13.36,-14.5,-9.84
56,56,000076,华夏恒生ETF联接现钞,QDII,2021-09-22,0.2016,-2.09,-13.36,-14.5,-9.84
57,57,000077,工银信用纯债一年定开债C,债券型-长债,2021-09-17,1.551,0.13,1.51,2.65,3.12
58,58,000078,工银信用纯债三个月定开债A,债券型-长债,2021-09-17,1.4273,-0.17,1.37,2.83,3.8
59,59,000079,工银信用纯债三个月定开债C,债券型-长债,2021-09-17,1.383,-0.21,1.24,2.6,3.52
60,60,000080,天治可转债增强债券A,债券型-可转债,2021-09-22,1.652,4.89,10.13,10.13,10.95
61,61,000081,天治可转债增强债券C,债券型-可转债,2021-09-22,1.602,4.84,10.03,9.95,10.64
62,62,000082,嘉实研究阿尔法股票,股票型,2021-09-22,2.057,1.38,-1.25,7.25,8.26
63,63,000083,汇添富消费行业混合,混合型-偏股,2021-09-22,7.359,1.24,-17.84,-6.04,-12.43
64,64,000084,博时安盈债券A,债券型-中短债,2021-09-22,1.2895,0.16,0.86,1.82,2.65
65,65,000085,博时安盈债券C,债券型-中短债,2021-09-22,1.2563,0.14,0.78,1.66,2.43
66,66,000086,南方稳利1年定开债A,债券型-长债,2021-09-22,1.077,0.0,1.13,2.47,3.76
67,67,000087,嘉实中证金边国债ETF联接A,债券型-长债,2021-09-22,1.0379,0.01,0.32,0.57,0.24
68,68,000088,嘉实中证金边国债ETF联接C,债券型-长债,2021-09-22,1.0294,-0.02,0.24,0.42,0.02
69,69,000089,民生加银高等级信用债C,债券型-长债,2021-09-22,1.0387,0.19,1.09,1.88,2.56
70,70,000090,民生加银高等级信用债A,债券型-长债,2021-09-22,1.0416,0.21,1.16,2.01,2.74
71,71,000103,国泰中国企业境外高收益债,QDII,2021-09-17,1.3051,-2.81,-2.51,-4.84,-5.32
72,72,000104,华宸未来稳健添利债券A,债券型-长债,2021-09-22,1.1664,0.28,1.2,3.32,3.08
73,73,000105,建信安心回报债券A,债券型-长债,2021-09-22,1.421,0.0,0.92,2.23,2.75
74,74,000106,建信安心回报债券C,债券型-长债,2021-09-22,1.376,0.0,0.81,2.0,2.46
75,75,000107,富国稳健增强债券A/B,债券型-混合债,2021-09-22,1.262,1.37,2.27,4.13,5.5
76,76,000109,富国稳健增强债券C,债券型-混合债,2021-09-22,1.235,1.31,2.15,3.87,5.18
77,77,000110,金鹰元安混合A,混合型-偏债,2021-09-22,1.5793,0.59,1.73,4.44,5.5
78,78,000111,易方达纯债1年定开债A,债券型-长债,2021-09-22,1.039,0.1,1.44,2.99,4.39
79,79,000112,易方达纯债1年定开债C,债券型-长债,2021-09-22,1.037,0.1,1.35,2.81,4.11
80,80,000113,嘉实如意宝定期债券A/B,债券型-长债,2021-09-22,1.205,0.0,1.26,2.29,2.9
81,81,000115,嘉实如意宝定期债券C,债券型-长债,2021-09-22,1.183,0.0,1.2,2.16,2.69
82,82,000116,嘉实丰益纯债定期债券,债券型-长债,2021-09-17,1.0049,-0.06,0.82,1.72,-0.03
83,83,000117,广发轮动配置混合,混合型-偏股,2021-09-22,3.118,3.76,-15.48,-1.52,-11.9
84,84,000118,广发聚鑫债券A,债券型-混合债,2021-09-22,1.5318,1.01,1.44,3.27,4.07
85,85,000119,广发聚鑫债券C,债券型-混合债,2021-09-22,1.526,0.97,1.32,3.09,3.75
86,86,000120,中银美丽中国混合,混合型-偏股,2021-09-22,2.995,5.16,18.8,23.35,18.05
87,87,000121,华夏永福混合A,混合型-偏债,2021-09-22,2.495,1.38,2.97,4.83,5.1
88,88,000122,汇添富实业债债券A,债券型-长债,2021-09-22,1.27,0.4,1.76,2.83,3.42
89,89,000123,汇添富实业债债券C,债券型-长债,2021-09-22,1.222,0.33,1.75,2.69,3.12
90,90,000124,华宝服务优选混合,混合型-偏股,2021-09-22,4.191,-5.61,6.56,28.99,12.69
91,91,000126,招商安润混合,混合型-灵活,2021-09-22,4.2335,4.58,21.46,61.32,55.11
92,92,000127,农银行业领先混合,混合型-偏股,2021-09-22,3.5329,-0.35,-4.29,-4.72,-7.94
93,93,000128,大成景安短融债券A,债券型-中短债,2021-09-22,1.2024,0.08,0.62,1.17,1.73
94,94,000129,大成景安短融债券B,债券型-中短债,2021-09-22,1.2309,0.11,0.69,1.31,1.95
95,95,000130,大成景兴信用债债券A,债券型-长债,2021-09-22,1.4324,2.34,6.4,7.2,7.55
96,96,000131,大成景兴信用债债券C,债券型-长债,2021-09-22,1.3851,2.3,6.3,6.99,7.25
97,97,000134,中信保诚嘉鸿债券A,债券型-长债,2021-09-22,1.0124,0.09,1.53,2.74,3.4
98,98,000135,中信保诚嘉鸿债券C,债券型-长债,2021-09-22,1.0,0.0,0.0,0.0,0.0
99,99,000136,民生加银策略精选混合A,混合型-灵活,2021-09-22,5.15,3.25,3.94,9.76,3.5
100,100,000137,民生加银岁岁增利债券A,债券型-长债,2021-09-22,1.1498,0.15,1.79,3.12,3.62
101,101,000138,民生加银岁岁增利债券C,债券型-长债,2021-09-22,1.136,0.12,1.69,2.91,3.33
102,102,000139,富国国有企业债债券A/B,债券型-长债,2021-09-22,1.0034,0.17,1.09,2.15,3.08
103,103,000141,富国国有企业债债券C,债券型-长债,2021-09-22,1.004,0.17,1.03,2.0,2.84
104,104,000142,融通增强收益债券A,债券型-混合债,2021-09-22,1.2449,1.04,2.4,3.78,3.5
105,105,000143,鹏华双债加利债券A,债券型-混合债,2021-09-22,1.8213,0.56,2.78,4.47,6.33
106,106,000147,易方达高等级信用债债券A,债券型-长债,2021-09-22,1.127,0.18,1.44,3.0,4.11
107,107,000148,易方达高等级信用债债券C,债券型-长债,2021-09-22,1.124,0.09,1.26,2.72,3.75
108,108,000149,华安双债添利债券A,债券型-长债,2021-09-22,1.3502,1.34,2.58,3.68,4.03
109,109,000150,华安双债添利债券C,债券型-长债,2021-09-22,1.315,1.3,2.49,3.49,3.76
110,110,000152,大成景旭纯债债券A,债券型-长债,2021-09-22,1.0669,0.08,1.18,2.25,2.66
111,111,000153,大成景旭纯债债券C,债券型-长债,2021-09-22,1.0651,0.05,1.08,2.04,2.35
112,112,000165,国投瑞银策略精选混合,混合型-灵活,2021-09-22,3.07,2.92,18.62,25.82,23.99
113,113,000166,中海信息产业精选混合,混合型-偏股,2021-09-22,1.5079,-4.37,-1.08,-0.38,-15.74
114,114,000167,广发聚优灵活配置混合A,混合型-灵活,2021-09-22,2.721,0.74,-16.46,-6.2,-13.18
115,115,000171,易方达裕丰回报债券,债券型-混合债,2021-09-22,2.165,0.37,0.6,5.35,4.89
116,116,000172,华泰柏瑞量化增强混合A,混合型-偏股,2021-09-22,1.703,3.53,2.41,4.48,4.35
117,117,000173,汇添富美丽30混合,混合型-偏股,2021-09-22,3.452,-1.6,-5.76,3.82,0.58
118,118,000174,汇添富高息债债券A,债券型-长债,2021-09-22,1.588,0.25,1.34,2.39,0.32
119,119,000175,汇添富高息债债券C,债券型-长债,2021-09-22,1.492,0.2,1.22,2.19,0.0
120,120,000176,嘉实沪深300指数研究增强,指数型-股票,2021-09-22,1.9199,0.79,-3.91,-1.48,-2.34
121,121,000179,广发美国房地产指数,QDII,2021-09-17,1.265,-0.86,2.68,13.34,23.03
122,122,000180,广发美国房地产指数现汇,QDII,2021-09-17,0.196,-0.51,2.27,14.11,24.38
123,123,000181,景顺长城四季金利债券A,债券型-混合债,2021-09-22,1.238,-0.24,1.73,3.17,0.49
124,124,000182,景顺长城四季金利债券C,债券型-混合债,2021-09-22,1.205,-0.33,1.6,2.99,0.17
125,125,000183,嘉实丰益策略定期债券,债券型-长债,2021-09-17,1.0234,1.0,3.19,5.16,4.99
126,126,000184,工银添福债券A,债券型-混合债,2021-09-22,1.665,2.02,2.21,3.16,3.42
127,127,000185,工银添福债券B,债券型-混合债,2021-09-22,1.645,2.05,2.11,3.01,3.13
128,128,000186,华泰柏瑞季季红债券,债券型-长债,2021-09-22,1.0695,0.31,2.62,3.61,3.85
129,129,000187,华泰柏瑞丰盛纯债债券A,债券型-长债,2021-09-22,1.064,0.41,3.34,4.53,4.97
130,130,000188,华泰柏瑞丰盛纯债债券C,债券型-长债,2021-09-22,1.0581,0.37,3.23,4.31,4.67
131,131,000189,易方达丰华债券A,债券型-混合债,2021-09-22,1.3268,0.27,1.64,7.68,6.13
132,132,000190,中银新回报灵活配置混合A,混合型-灵活,2021-09-22,1.699,-0.88,-1.51,-1.68,-1.39
133,133,000191,富国信用债债券A/B,债券型-长债,2021-09-22,1.1615,0.09,1.37,2.83,4.05
134,134,000192,富国信用债债券C,债券型-长债,2021-09-22,1.1492,0.05,1.27,2.63,3.75
135,135,000194,银华信用四季红债券A,债券型-长债,2021-09-22,1.086,0.0,1.21,2.25,3.01
136,136,000195,工银成长收益混合A,混合型-灵活,2021-09-22,1.486,1.3,1.85,2.34,2.91
137,137,000196,工银成长收益混合B,混合型-灵活,2021-09-22,1.437,1.27,1.63,1.99,2.5
138,138,000197,富国目标收益一年期纯债债券,债券型-长债,2021-09-22,1.13,0.09,1.35,2.73,3.86
139,139,000199,国泰量化策略收益混合,混合型-偏股,2021-09-22,2.0153,2.74,0.97,9.74,7.04
140,140,000200,博时岁岁增利一年定开债,债券型-长债,2021-09-17,1.141,0.35,1.56,2.44,3.25
141,141,000201,诺安泰鑫一年定开债A,债券型-长债,2021-09-17,1.025,0.1,1.69,2.79,3.2
142,142,000203,国富日日收益货币A,货币型,2021-09-22,0.0,0.18,0.51,1.08,1.56
143,143,000204,国富日日收益货币B,货币型,2021-09-22,0.0,0.2,0.57,1.2,1.74
144,144,000205,易方达投资级信用债债券A,债券型-长债,2021-09-22,1.147,0.17,1.5,2.85,3.59
145,145,000206,易方达投资级信用债债券C,债券型-长债,2021-09-22,1.145,0.09,1.41,2.59,3.32
146,146,000207,建信双债增强债券A,债券型-混合债,2021-09-22,1.366,0.89,6.22,6.8,6.47
147,147,000208,建信双债增强债券C,债券型-混合债,2021-09-22,1.325,0.91,6.17,6.6,6.26
148,148,000209,信诚新兴产业混合A,混合型-偏股,2021-09-22,5.6815,9.45,53.85,108.65,96.39
149,149,000210,光大现金宝货币A,货币型,2021-09-22,0.0,0.14,0.47,1.0,1.45
150,150,000211,光大现金宝货币B,货币型,2021-09-22,0.0,0.16,0.53,1.12,1.62
151,151,000212,泰信鑫益定期开放A,债券型-长债,2021-09-17,1.246,0.4,1.96,3.32,3.32
152,152,000213,泰信鑫益定期开放C,债券型-长债,2021-09-17,1.219,0.41,1.84,3.13,3.04
153,153,000214,广发成长优选混合,混合型-灵活,2021-09-22,1.738,-0.74,-0.8,2.54,1.16
154,154,000215,广发趋势优选灵活配置混合A,混合型-灵活,2021-09-22,1.648,0.43,0.96,1.09,2.64
155,155,000216,华安黄金易ETF联接A,商品（不含QDII）,2021-09-22,1.3481,-0.68,-0.01,1.8,-5.06
156,156,000217,华安黄金易ETF联接C,商品（不含QDII）,2021-09-22,1.3334,-0.71,-0.1,1.62,-5.3
157,157,000218,国泰黄金ETF联接A,商品（不含QDII）,2021-09-22,1.3765,-0.66,-0.03,1.74,-5.1
158,158,000219,博时裕益混合,混合型-灵活,2021-09-22,2.76,0.69,7.77,26.2,32.37
159,159,000220,富国医疗保健行业混合A,混合型-偏股,2021-09-22,5.395,11.4,-10.47,21.07,9.68
160,160,000221,汇添富年年利定开债A,债券型-长债,2021-09-22,1.308,0.38,1.47,1.95,-0.08
161,161,000222,汇添富年年利定开债C,债券型-长债,2021-09-22,1.272,0.39,1.35,1.76,-0.39
162,162,000227,华安年年红债券A,债券型-长债,2021-09-17,1.046,0.1,1.15,1.74,2.13
163,163,000235,诺安稳固收益一年定开债,债券型-长债,2021-09-17,1.037,0.1,1.97,3.29,3.69
164,164,000236,工银月月薪定期支付债券A,债券型-混合债,2021-09-22,1.786,0.56,1.08,2.35,1.3
165,165,000239,华安年年盈定开债A,债券型-长债,2021-09-17,1.04,0.87,3.26,4.39,4.89
166,166,000240,华安年年盈定开债C,债券型-长债,2021-09-17,1.038,0.87,3.07,4.19,4.59
167,167,000241,宝盈核心优势混合C,混合型-灵活,2021-09-22,1.3567,-5.06,7.03,25.61,8.24
168,168,000242,景顺长城策略精选灵活配置混合,混合型-灵活,2021-09-22,3.116,4.04,19.2,38.43,46.64
169,169,000244,天弘稳利定期开放A,债券型-长债,2021-09-22,1.2142,1.25,2.85,5.28,6.61
170,170,000245,天弘稳利定期开放B,债券型-长债,2021-09-22,1.1889,1.22,2.74,5.07,6.3
171,171,000246,博时月月薪定期支付债券,债券型-长债,2021-09-17,1.019,0.59,1.99,3.01,3.82
172,172,000248,汇添富中证主要消费ETF联接A,指数型-股票,2021-09-22,2.7325,1.71,-16.92,-12.81,-19.8
173,173,000251,工银金融地产混合A,混合型-偏股,2021-09-22,2.596,2.33,-1.67,-3.03,-1.89
174,174,000252,景顺长城景兴信用纯债债券A,债券型-长债,2021-09-22,1.177,0.09,0.77,1.47,1.99
175,175,000253,景顺长城景兴信用纯债债券C,债券型-长债,2021-09-22,1.169,0.0,0.6,1.21,1.65
176,176,000254,长城定开债A,债券型-长债,2021-09-22,1.1192,-0.04,1.46,2.86,3.66
177,177,000255,长城定开债C,债券型-长债,2021-09-22,1.1134,-0.07,1.37,2.66,3.37
178,178,000256,上投摩根红利回报混合A,混合型-偏债,2021-08-18,1.0022,-0.09,-0.06,-3.8,0.61
179,179,000259,农银区间收益混合,混合型-灵活,2021-09-22,4.8895,2.05,9.19,17.0,11.82
180,180,000263,工银信息产业混合A,混合型-偏股,2021-09-22,4.378,-5.5,-4.72,9.97,1.06
181,181,000264,博时内需增长混合A,混合型-灵活,2021-09-22,1.802,-4.1,3.62,26.46,5.32
182,182,000265,易方达恒久添利1年定开债A,债券型-长债,2021-09-22,1.028,0.29,1.98,3.67,4.99
183,183,000266,易方达恒久添利1年定开债C,债券型-长债,2021-09-22,1.025,0.2,1.78,3.37,4.6
184,184,000267,广发集利一年定开债A,债券型-长债,2021-09-17,1.113,0.54,4.49,5.68,5.28
185,185,000268,广发集利一年定开债C,债券型-长债,2021-09-17,1.109,0.54,4.51,5.5,5.01
186,186,000270,建信灵活配置混合,混合型-灵活,2021-09-22,1.1466,1.0,4.0,2.59,1.21
187,187,000271,中邮定开债A,债券型-长债,2021-09-17,1.06,0.09,1.43,3.1,4.0
188,188,000272,中邮定开债C,债券型-长债,2021-09-17,1.059,0.09,1.34,2.89,3.69
189,189,000273,华润元大安鑫灵活配置混合A,混合型-灵活,2021-09-22,1.8386,1.29,-0.12,3.28,2.35
190,190,000274,广发亚太中高收益债(QDII)A,QDII,2021-09-17,1.2552,-3.3,-3.67,-5.48,-7.64
191,191,000275,广发亚太中高收益债美元现汇(QDII)A,QDII,2021-09-17,0.1945,-2.94,-4.05,-4.84,-6.63
192,192,000277,博时双月薪定期支付债券,债券型-长债,2021-09-17,0.996,0.4,2.13,3.16,3.99
193,193,000279,华商红利优选混合,混合型-灵活,2021-09-22,0.983,-1.5,3.4,12.15,6.2
194,194,000286,银华信用季季红债券A,债券型-长债,2021-09-22,1.056,0.0,1.24,2.31,2.9
195,195,000289,鹏华丰泰定开债A,债券型-长债,2021-09-22,1.0729,0.04,1.27,2.23,2.65
196,196,000290,鹏华全球高收益债(QDII),QDII,2021-09-17,1.0478,-7.59,-12.25,-14.03,-13.89
197,197,000294,华安生态优先混合,混合型-偏股,2021-09-22,3.812,-1.52,-24.06,-11.53,-16.55
198,198,000295,鹏华丰实定开债A,债券型-长债,2021-09-22,1.198,1.1,3.01,5.46,8.22
199,199,000296,鹏华丰实定开债B,债券型-长债,2021-09-22,1.167,1.04,3.0,5.32,7.86
200,200,000297,鹏华可转债债券A,债券型-可转债,2021-09-22,1.712,5.94,18.15,23.43,23.88
201,201,000298,中海纯债债券A,债券型-长债,2021-09-22,1.145,-0.26,0.17,0.09,-0.17
202,202,000299,中海纯债债券C,债券型-长债,2021-09-22,1.113,-0.27,0.09,-0.09,-0.45
203,203,000300,德邦德利货币A,货币型,2021-09-22,0.0,0.14,0.45,0.93,1.38
204,204,000301,德邦德利货币B,货币型,2021-09-22,0.0,0.16,0.51,1.05,1.56
205,205,000305,中银中高等级A,债券型-长债,2021-09-22,1.074,-0.09,1.51,2.68,3.46
206,206,000306,天弘弘利债券,债券型-混合债,2021-09-22,1.2548,0.04,1.19,2.16,2.64
207,207,000307,易方达黄金ETF联接A,商品（不含QDII）,2021-09-22,1.2878,-0.67,-0.03,1.8,-4.95
208,208,000308,建信创新中国混合,混合型-偏股,2021-09-22,6.71,7.98,27.74,41.2,38.64
209,209,000309,大摩品质生活精选股票,股票型,2021-09-22,4.039,1.46,8.14,24.89,22.28
210,210,000310,安信永利信用A,债券型-长债,2021-09-22,1.267,0.56,2.26,4.11,8.38
211,211,000311,景顺长城沪深300指数增强,指数型-股票,2021-09-22,2.8,2.71,-3.25,-1.13,0.11
212,212,000312,华安沪深300增强A,指数型-股票,2021-09-22,2.5692,1.14,-1.37,6.43,0.82
213,213,000313,华安沪深300增强C,指数型-股票,2021-09-22,2.4525,1.11,-1.47,6.22,0.54
214,214,000314,招商瑞丰灵活配置混合发起式A,混合型-灵活,2021-09-22,1.751,1.04,3.73,5.67,7.69
215,215,000319,泰达淘利债券A,债券型-长债,2021-09-22,1.1914,0.44,2.39,3.11,5.64
216,216,000320,泰达淘利债券C,债券型-长债,2021-09-22,1.1712,0.41,2.32,2.97,5.42
217,217,000322,农银汇理金汇债券A,债券型-长债,2021-09-22,1.0342,0.16,0.82,1.63,2.22
218,218,000324,华润元大现金收益货币A,货币型,2021-09-22,0.0,0.1,0.35,0.72,1.09
219,219,000325,华润元大现金收益货币B,货币型,2021-09-22,0.0,0.12,0.41,0.84,1.26
220,220,000326,南方中小盘成长股票,股票型,2021-09-22,1.7202,3.6,5.55,19.76,17.42
221,221,000327,南方新蓝筹混合,混合型-偏股,2021-09-22,2.5732,3.49,6.02,20.94,18.08
222,222,000328,上投摩根转型动力灵活配置混合,混合型-灵活,2021-09-22,3.5734,1.82,5.85,21.52,12.37
223,223,000329,鹏华丰饶定开债,债券型-长债,2021-09-22,1.175,0.69,2.26,3.89,5.29
224,224,000331,中加货币A,货币型,2021-09-22,0.0,0.17,0.51,1.01,1.43
225,225,000332,中加货币C,货币型,2021-09-22,0.0,0.19,0.57,1.13,1.6
226,226,000333,长城稳固收益债券A,债券型-混合债,2021-09-22,1.4089,1.2,4.91,6.47,4.39
227,227,000334,长城稳固收益债券C,债券型-混合债,2021-09-22,1.3736,1.16,4.81,6.26,4.08
228,228,000335,安信永利信用C,债券型-长债,2021-09-22,1.253,0.48,2.12,3.9,8.11
229,229,000336,农银研究精选混合,混合型-灵活,2021-09-22,5.1195,2.17,24.35,52.14,39.5
230,230,000338,鹏华双债保利债券,债券型-混合债,2021-09-22,1.2485,0.1,1.74,3.27,4.19
231,231,000339,长城医疗保健混合,混合型-偏股,2021-09-22,4.5362,10.43,-0.1,20.01,14.87
232,232,000341,嘉实新兴市场C2(QDII),QDII,2021-09-17,1.259,0.0,0.56,2.94,1.12
233,233,000342,嘉实新兴市场A1(QDII),QDII,2021-09-17,1.312,-0.23,1.08,2.58,0.38
234,234,000343,华夏财富宝货币A,货币型,2021-09-22,0.0,0.17,0.52,1.08,1.64
235,235,000345,鹏华丰融定开债,债券型-长债,2021-09-17,1.597,0.11,1.51,3.07,3.69
236,236,000346,建信安心回报6个月定开A,债券型-长债,2021-09-22,1.014,-0.21,0.81,2.21,2.57
237,237,000347,建信安心回报6个月定开C,债券型-长债,2021-09-22,1.0122,-0.24,0.71,2.02,2.31
238,238,000351,国富恒丰定期债券A,债券型-混合债,2021-09-17,1.025,0.2,1.75,3.09,3.47
239,239,000352,国富恒丰定期债券C,债券型-混合债,2021-09-17,1.023,0.1,1.66,2.91,3.2
240,240,000354,长盛城镇化主题混合,混合型-偏股,2021-09-22,1.872,-2.35,20.7,33.71,16.35
241,241,000355,南方丰元信用增强债券A,债券型-混合债,2021-09-22,1.2889,-0.19,1.65,3.32,4.82
242,242,000356,南方丰元信用增强债券C,债券型-混合债,2021-09-22,1.2607,-0.23,1.54,3.11,4.52
243,243,000362,国泰聚信价值优势混合A,混合型-灵活,2021-09-22,3.146,5.61,17.17,23.91,20.63
244,244,000363,国泰聚信价值优势混合C,混合型-灵活,2021-09-22,3.15,5.56,17.01,23.63,20.18
245,245,000366,汇添富添富通货币A,货币型,2021-09-22,0.0,0.14,0.42,0.83,1.24
246,246,000367,国泰安康定期支付混合A,混合型-偏债,2021-09-22,1.962,0.62,3.65,7.04,7.51
247,247,000368,汇添富沪深300安中指数,指数型-股票,2021-09-22,2.5594,6.44,4.9,6.74,7.76
248,248,000369,广发全球医疗保健(QDII),QDII,2021-09-17,1.926,-3.17,3.6,11.14,10.18
249,249,000370,广发全球医疗保健美元,QDII,2021-09-17,0.2985,-2.8,3.25,11.92,11.42
250,250,000372,中银惠利半年定开债,债券型-长债,2021-09-17,1.098,0.09,1.39,2.91,3.78
251,251,000373,华安中证细分医药ETF联接A,指数型-股票,2021-09-22,1.841,1.88,-13.24,-4.26,-10.02
252,252,000376,华安中证细分医药ETF联接C,指数型-股票,2021-09-22,1.79,1.88,-13.32,-4.43,-10.28
253,253,000377,上投摩根双债增利债券A,债券型-混合债,2021-09-22,1.0578,0.56,-0.21,0.08,-2.7
254,254,000378,上投摩根双债增利债券C,债券型-混合债,2021-09-22,1.0528,0.53,-0.3,-0.11,-2.98
255,255,000379,平安日增利货币A,货币型,2021-09-22,0.0,0.17,0.51,1.05,1.56
256,256,000380,景顺长城景益货币A,货币型,2021-09-22,0.0,0.17,0.52,1.06,1.57
